id,name,category,generation,is_legendary,is_mythical,types,height,weight,abilities,habitat,evolves_from,description,hp,attack,defense,special_attack,special_defense,speed,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_steel,against_dark,against_fairy,cry_url,sprite_url,shiny_sprite_url
257,blaziken,Blaze Pokemon,Generation-iii,False,False,"fire, fighting",1.9,52.0,"Blaze, Speed boost (Hidden)",Grassland,Combusken,"In battle, BLAZIKEN blows out intense flames from its wrists and attacks foes courageously. The stronger the foe, the more intensely this POKeMON’s wrists burn.",80,120,70,110,70,80,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/257.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/257.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/257.png
258,mudkip,Mud Fish Pokemon,Generation-iii,False,False,water,0.4,7.6,"Torrent, Damp (Hidden)",Waters-edge,None,"The fin on MUDKIP’s head acts as highly sensitive radar. Using this fin to sense movements of water and air, this POKeMON can determine what is taking place around it without using its eyes.",50,70,50,50,50,40,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/258.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/258.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/258.png
259,marshtomp,Mud Fish Pokemon,Generation-iii,False,False,"water, ground",0.7,28.0,"Torrent, Damp (Hidden)",Waters-edge,Mudkip,"The surface of MARSHTOMP’s body is enveloped by a thin, sticky film that enables it to live on land. This POKeMON plays in mud on beaches when the ocean tide is low.",70,85,70,60,70,50,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/259.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/259.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/259.png
260,swampert,Mud Fish Pokemon,Generation-iii,False,False,"water, ground",1.5,81.9,"Torrent, Damp (Hidden)",Waters-edge,Marshtomp,SWAMPERT is very strong. It has enough power to easily drag a boulder weighing more than a ton. This POKeMON also has powerful vision that lets it see even in murky water.,100,110,90,85,90,60,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/260.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/260.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/260.png
261,poochyena,Bite Pokemon,Generation-iii,False,False,dark,0.5,13.6,"Run away, Quick feet, Rattled (Hidden)",Grassland,None,"At first sight, POOCHYENA takes a bite at anything that moves. This POKeMON chases after prey until the victim becomes exhausted. However, it may turn tail if the prey strikes back.",35,55,35,30,30,35,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,0.5,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/261.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/261.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/261.png
262,mightyena,Bite Pokemon,Generation-iii,False,False,dark,1.0,37.0,"Intimidate, Quick feet, Moxie (Hidden)",Grassland,Poochyena,MIGHTYENA gives obvious signals when it is preparing to attack. It starts to growl deeply and then flattens its body. This POKeMON will bite savagely with its sharply pointed fangs.,70,90,70,60,60,70,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,0.5,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/262.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/262.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/262.png
263,zigzagoon,Tiny Raccoon Pokemon,Generation-iii,False,False,normal,0.4,17.5,"Pickup, Gluttony, Quick feet (Hidden)",Grassland,None,ZIGZAGOON restlessly wanders everywhere at all times. This POKeMON does so because it is very curious. It becomes interested in anything that it happens to see.,38,30,41,30,41,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/263.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/263.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/263.png
264,linoone,Rushing Pokemon,Generation-iii,False,False,normal,0.5,32.5,"Pickup, Gluttony, Quick feet (Hidden)",Grassland,Zigzagoon,"LINOONE always runs full speed and only in straight lines. If facing an obstacle, it makes a right-angle turn to evade it. This POKeMON is very challenged by gently curving roads.",78,70,61,50,61,100,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/264.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/264.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/264.png
265,wurmple,Worm Pokemon,Generation-iii,False,False,bug,0.3,3.6,"Shield dust, Run away (Hidden)",Forest,None,"Using the spikes on its rear end,   WURMPLE peels the bark off trees and feeds on the sap that oozes out. This POKeMON’s feet are tipped with suction pads that allow it to cling to glass without slipping.",45,45,35,20,30,20,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/265.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/265.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/265.png
266,silcoon,Cocoon Pokemon,Generation-iii,False,False,bug,0.6,10.0,Shed skin,Forest,Wurmple,"SILCOON tethers itself to a tree branch using silk to keep from falling. There,  this POKeMON hangs quietly while it awaits evolution. It peers out of the silk cocoon through a small hole.",50,35,55,25,25,15,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/266.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/266.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/266.png
267,beautifly,Butterfly Pokemon,Generation-iii,False,False,"bug, flying",1.0,28.4,"Swarm, Rivalry (Hidden)",Forest,Silcoon,"BEAUTIFLY’s favorite food is the sweet pollen of flowers. If you want to see this POKeMON, just leave a potted flower by an open window. BEAUTIFLY is sure to come looking for pollen.",60,70,50,100,50,65,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/267.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/267.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/267.png
268,cascoon,Cocoon Pokemon,Generation-iii,False,False,bug,0.7,11.5,Shed skin,Forest,Wurmple,"CASCOON makes its protective cocoon by wrapping its body entirely with a fine silk from its mouth. Once the silk goes around its body, it hardens. This POKeMON prepares for its evolution inside the cocoon.",50,35,55,25,25,15,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/268.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/268.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/268.png
269,dustox,Poison Moth Pokemon,Generation-iii,False,False,"bug, poison",1.2,31.6,"Shield dust, Compound eyes (Hidden)",Forest,Cascoon,"DUSTOX is instinctively drawn to light. Swarms of this POKeMON are attracted by the bright lights of cities, where they wreak havoc by stripping the leaves off roadside trees for food.",60,50,70,50,90,65,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/269.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/269.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/269.png
270,lotad,Water Weed Pokemon,Generation-iii,False,False,"water, grass",0.5,2.6,"Swift swim, Rain dish, Own tempo (Hidden)",Waters-edge,None,"It searches about for clean water. If it does not drink water for too long, the leaf on its head wilts.",40,30,30,40,50,30,1.0,1.0,0.25,1.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/270.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/270.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/270.png
271,lombre,Jolly Pokemon,Generation-iii,False,False,"water, grass",1.2,32.5,"Swift swim, Rain dish, Own tempo (Hidden)",Waters-edge,Lotad,It lives at the water’s edge where it is sunny. It sleeps on a bed of water grass by day and becomes active at night.,60,50,50,60,70,50,1.0,1.0,0.25,1.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/271.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/271.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/271.png
272,ludicolo,Carefree Pokemon,Generation-iii,False,False,"water, grass",1.5,55.0,"Swift swim, Rain dish, Own tempo (Hidden)",Waters-edge,Lombre,"LUDICOLO begins dancing as soon as it hears cheerful, festive music. This POKeMON is said to appear when it hears the singing of children on hiking outings.",80,70,70,90,100,70,1.0,1.0,0.25,1.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/272.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/272.png
273,seedot,Acorn Pokemon,Generation-iii,False,False,grass,0.5,4.0,"Chlorophyll, Early bird, Pickpocket (Hidden)",Forest,None,"SEEDOT attaches itself to a tree branch using the top of its head. It sucks moisture from the tree while hanging off the branch. The more water it drinks, the glossier this POKeMON’s body becomes.",40,40,50,30,30,30,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/273.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/273.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/273.png
274,nuzleaf,Wily Pokemon,Generation-iii,False,False,"grass, dark",1.0,28.0,"Chlorophyll, Early bird, Pickpocket (Hidden)",Forest,Seedot,NUZLEAF live in densely overgrown forests. They occasionally venture out of the forest to startle people. This POKeMON dislikes having its long nose pinched.,70,70,40,60,40,60,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,1.0,0.5,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/274.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/274.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/274.png
275,shiftry,Wicked Pokemon,Generation-iii,False,False,"grass, dark",1.3,59.6,"Chlorophyll, Wind rider, Pickpocket (Hidden)",Forest,Nuzleaf,It lives quietly in the deep forest. It is said to create chilly winter winds with the fans it holds.,90,100,60,90,60,80,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,1.0,0.5,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/275.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/275.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/275.png
276,taillow,Tiny Swallow Pokemon,Generation-iii,False,False,"normal, flying",0.3,2.3,"Guts, Scrappy (Hidden)",Grassland,None,"TAILLOW courageously stands its ground against foes, however strong they may be. This gutsy POKeMON will remain defiant even after a loss. On the other hand, it cries loudly if it becomes hungry.",40,55,30,30,30,85,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/276.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/276.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/276.png
277,swellow,Swallow Pokemon,Generation-iii,False,False,"normal, flying",0.7,19.8,"Guts, Scrappy (Hidden)",Grassland,Taillow,"SWELLOW flies high above our heads, making graceful arcs in the sky. This POKeMON dives at a steep angle as soon as it spots its prey. The hapless prey is tightly grasped by SWELLOW’s clawed feet, preventing escape.",60,85,60,75,50,125,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/277.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/277.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/277.png
278,wingull,Seagull Pokemon,Generation-iii,False,False,"water, flying",0.6,9.5,"Keen eye, Hydration, Rain dish (Hidden)",Sea,None,WINGULL has the habit of carrying prey and valuables in its beak and hiding them in all sorts of locations. This POKeMON rides the winds and flies as if it were skating across the sky.,40,30,30,55,30,85,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/278.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/278.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/278.png
279,pelipper,Water Bird Pokemon,Generation-iii,False,False,"water, flying",1.2,28.0,"Keen eye, Drizzle, Rain dish (Hidden)",Sea,Wingull,"It is a messenger of the skies, carrying small Pokemon and eggs to safety in its bill.",60,50,100,95,70,65,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/279.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/279.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/279.png
280,ralts,Feeling Pokemon,Generation-iii,False,False,"psychic, fairy",0.4,6.6,"Synchronize, Trace, Telepathy (Hidden)",Urban,None,"RALTS senses the emotions of people using the horns on its head. This POKeMON rarely appears before people. But when it does, it draws closer if it senses that the person has a positive disposition.",28,25,25,45,35,40,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,2.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/280.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/280.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/280.png
281,kirlia,Emotion Pokemon,Generation-iii,False,False,"psychic, fairy",0.8,20.2,"Synchronize, Trace, Telepathy (Hidden)",Urban,Ralts,It is said that a KIRLIA that is exposed to the positive emotions of its TRAINER grows beautiful. This POKeMON controls psychokinetic powers with its highly developed brain.,38,35,35,65,55,50,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,2.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/281.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/281.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/281.png
282,gardevoir,Embrace Pokemon,Generation-iii,False,False,"psychic, fairy",1.6,48.4,"Synchronize, Trace, Telepathy (Hidden)",Urban,Kirlia,"GARDEVOIR has the ability to read the future. If it senses impending danger to its TRAINER, this POKeMON is said to unleash its psychokinetic energy at full power.",68,65,65,125,115,80,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,2.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/282.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/282.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/282.png
283,surskit,Pond Skater Pokemon,Generation-iii,False,False,"bug, water",0.5,1.7,"Swift swim, Rain dish (Hidden)",Waters-edge,None,"From the tips of its feet, SURSKIT secretes an oil that enables it to walk on water as if it were skating. This POKeMON feeds on microscopic organisms in ponds and lakes.",40,30,32,50,52,65,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/283.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/283.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/283.png
284,masquerain,Eyeball Pokemon,Generation-iii,False,False,"bug, flying",0.8,3.6,"Intimidate, Unnerve (Hidden)",Waters-edge,Surskit,MASQUERAIN intimidates enemies with the eyelike patterns on its antennas. This POKeMON flaps its four wings to freely fly in any direction - even sideways and backwards - as if it were a helicopter.,70,60,62,100,82,80,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/284.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/284.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/284.png
285,shroomish,Mushroom Pokemon,Generation-iii,False,False,grass,0.4,4.5,"Effect spore, Poison heal, Quick feet (Hidden)",Forest,None,"SHROOMISH live in damp soil in the dark depths of forests. They are often found keeping still under fallen leaves. This POKeMON feeds on compost that is made up of fallen, rotted leaves.",60,40,60,40,60,35,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/285.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/285.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/285.png
286,breloom,Mushroom Pokemon,Generation-iii,False,False,"grass, fighting",1.2,39.2,"Effect spore, Poison heal, Technician (Hidden)",Forest,Shroomish,"BRELOOM closes in on its foe with light and sprightly footwork, then throws punches with its stretchy arms. This POKeMON’s fighting technique puts boxers to shame.",60,130,80,60,60,70,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/286.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/286.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/286.png
287,slakoth,Slacker Pokemon,Generation-iii,False,False,normal,0.8,24.0,Truant,Forest,None,"SLAKOTH lolls around for over twenty hours every day. Because it moves so little, it does not need much food. This POKeMON’s sole daily meal consists of just three leaves.",60,60,60,35,35,30,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/287.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/287.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/287.png
288,vigoroth,Wild Monkey Pokemon,Generation-iii,False,False,normal,1.4,46.5,Vital spirit,Forest,Slakoth,VIGOROTH is always itching and agitated to go on a wild rampage. It simply can’t tolerate sitting still for even a minute. This POKeMON’s stress level rises if it can’t be moving constantly.,80,80,80,55,55,90,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/288.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/288.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/288.png
